fips,county,state,PCT_low_access_fullPop_2010,PCT_low_access_fullPop_2015,PCT_low_access_lowInc_2010,PCT_low_access_lowInc_2015,PCT_low_access_noCar_2010,PCT_low_access_noCar_2015,PCT_low_access_snap_2015,*PCT_low_access_fullPop_2013,*PCT_low_access_lowInc_2013,*PCT_low_access_noCar_2013
17103,Lee,IL,10.527968767574144,10.867492957561462,2.8987551349339458,3.356728930596098,2.0731720613678806,2.6681991547599506,1.4518893692807602,10.799588119563998,3.2651341714636675,2.549193736081537
17105,Livingston,IL,8.57035191840629,8.4480018435886,2.5534615377375816,2.4442253049613325,1.6743257122506194,2.1892595743174095,0.8971716639314377,8.472471858552138,2.4660725515165822,2.0862728019040517
17107,Logan,IL,31.848796963305464,36.444585034153434,6.252916558214157,10.314851593193202,1.472061751719494,2.3267022289460795,3.6295877191140287,35.52542741998384,9.502464586197393,2.1557741335007625
17109,McDonough,IL,28.80654580745281,12.668104707978872,17.388802738130842,6.731746425606892,3.16481499396886,1.6935838795478824,1.4136168661190167,15.89579292787366,8.863157688111682,1.987830102432078
17111,McHenry,IL,43.07905336948665,43.17121435946529,6.3881991445845,7.079390453401283,1.491590389043114,1.4454902289016198,2.132554845146668,43.15278216146956,6.941152191637927,1.4547102609299187
17113,McLean,IL,27.36467937604009,27.419697337016846,8.227280534989974,9.792988470819004,1.6500423582478496,2.315093302937823,2.86504439039354,27.408693744821495,9.479846883653199,2.1820831139998282
17115,Macon,IL,29.94271731657383,26.91715147045961,9.033107171549002,7.373653319727971,2.6867821919325485,1.907423533134077,2.2099744807623813,27.522264639682454,7.705544090092177,2.063295264893771
17117,Macoupin,IL,9.226958643392567,16.117360107173077,3.230266922405904,6.1842695306768976,2.0558221612985554,2.871573559927749,3.2177005405317627,14.739279814416975,5.593469009022699,2.7084232802019104
17119,Madison,IL,31.75436400008913,35.81255320456191,9.640402475278668,12.066069755493016,2.035058602246943,3.036495470873573,5.23128860635445,35.00091536366735,11.580936299450148,2.836208097148247
17121,Marion,IL,25.36374262127672,27.25698339420088,11.245240055873037,12.491679266331515,2.9527734174180886,3.495362166718937,5.802674802025427,26.87833523961605,12.24239142423982,3.3868444168587675
17123,Marshall,IL,13.595431365171123,18.51919513872832,4.115372043228631,6.094072703950752,2.1494667890209653,1.885692246162137,1.4976026213973996,17.53444238401688,5.698332571806327,1.9384471547339026
17125,Mason,IL,7.0592941945853,31.11233655205169,2.7871299665472997,12.183960631677214,1.1798547745504968,3.685642999161967,4.268976935457839,26.301728080558412,10.304594498651232,3.184485354239673
17127,Massac,IL,12.590627829033119,9.88421573526152,3.8615449236408326,4.373540833033547,2.7853801613698526,2.488664532803867,1.936807750765341,10.42549815401584,4.271141651155005,2.548007658517064
17129,Menard,IL,2.7616612691869658,2.7616612691869658,0.3298011638910563,0.44974349617891857,1.333653744286677,2.7206603901548054,0.27704543603025295,2.7616612691869658,0.4257550297213461,2.4432590609811795
17131,Mercer,IL,23.01909253096988,18.05793020472563,8.962945849754352,7.06134225461032,3.543135774593748,3.3563443225010396,1.561827515316023,19.05016266997448,7.441662973639127,3.3937026129195815
17133,Monroe,IL,19.95227883521601,29.23656601233911,3.19760411635871,5.1660079326420485,1.6273494357579557,2.332843920127802,0.734584435639834,27.379708576914492,4.772327169385381,2.1917450232538327
17135,Montgomery,IL,15.155047042492228,23.670597862869485,5.796812165571319,7.572994440330287,2.689352609215422,3.454603682226175,3.970556952805647,21.967487698794034,7.217757985378494,3.3015534676240246
17137,Morgan,IL,25.120375014938958,32.304743334724165,8.819557752515092,13.189297050782681,2.08236587003594,2.8783041217022833,4.848441933948582,30.867869670767124,12.315349191129163,2.7191164713690146
17139,Moultrie,IL,2.9575471635750508,3.0217049791868114,0.7696007581078944,0.789528893590415,5.800687561246908,6.990244968468218,0.36538779999385035,3.0088734160644592,0.7855432664939109,6.752333487023956
17141,Ogle,IL,12.438460824478364,17.587971342641794,3.076322130446735,5.473754548507804,1.5540283825872412,2.4863711422751775,1.6983074030943803,16.558069239009107,4.99426806489559,2.2999025903375903
